Importance,Level,Job Zone,Code,Occupation,Skill,Importance_norm,Level_norm,SkillDemand,Collated_Score
35.0,36.0,3,49-9041.00,Industrial Machinery Mechanics,mathematics,0.35,0.4186046511627906,0.3774418604651163,92.15
35.0,36.0,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",mathematics,0.35,0.4186046511627906,0.3774418604651163,92.15
35.0,36.0,4,13-1151.00,Training and Development Specialists,mathematics,0.35,0.4186046511627906,0.3774418604651163,92.15
35.0,36.0,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",mathematics,0.35,0.4186046511627906,0.3774418604651163,92.15
35.0,34.0,3,53-5021.00,"Captains, Mates, and Pilots of Water Vessels",mathematics,0.35,0.3953488372093023,0.368139534883721,92.15
35.0,34.0,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,mathematics,0.35,0.3953488372093023,0.368139534883721,92.15
35.0,34.0,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",mathematics,0.35,0.3953488372093023,0.368139534883721,92.15
35.0,34.0,4,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",mathematics,0.35,0.3953488372093023,0.368139534883721,92.15
35.0,34.0,2,43-9041.00,Insurance Claims and Policy Processing Clerks,mathematics,0.35,0.3953488372093023,0.368139534883721,92.15
35.0,34.0,3,51-4062.00,"Patternmakers, Metal and Plastic",mathematics,0.35,0.3953488372093023,0.368139534883721,92.15
35.0,34.0,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,mathematics,0.35,0.3953488372093023,0.368139534883721,92.15
35.0,34.0,3,53-5031.00,Ship Engineers,mathematics,0.35,0.3953488372093023,0.368139534883721,92.15
35.0,32.0,2,47-3012.00,Helpers--Carpenters,mathematics,0.35,0.3720930232558139,0.3588372093023256,92.15
35.0,32.0,3,49-9071.00,"Maintenance and Repair Workers, General",mathematics,0.35,0.3720930232558139,0.3588372093023256,92.15
35.0,32.0,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",mathematics,0.35,0.3720930232558139,0.3588372093023256,92.15
35.0,32.0,2,47-2171.00,Reinforcing Iron and Rebar Workers,mathematics,0.35,0.3720930232558139,0.3588372093023256,92.15
35.0,32.0,2,47-2053.00,Terrazzo Workers and Finishers,mathematics,0.35,0.3720930232558139,0.3588372093023256,92.15
35.0,30.0,2,43-4031.00,"Court, Municipal, and License Clerks",mathematics,0.35,0.3488372093023256,0.3495348837209302,92.15
35.0,30.0,2,51-2051.00,Fiberglass Laminators and Fabricators,mathematics,0.35,0.3488372093023256,0.3495348837209302,92.15
35.0,30.0,2,43-5041.00,"Meter Readers, Utilities",mathematics,0.35,0.3488372093023256,0.3495348837209302,92.15
35.0,30.0,3,51-7031.00,"Model Makers, Wood",mathematics,0.35,0.3488372093023256,0.3495348837209302,92.15
35.0,29.0,2,51-3021.00,Butchers and Meat Cutters,mathematics,0.35,0.3372093023255814,0.3448837209302325,92.15
35.0,29.0,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",mathematics,0.35,0.3372093023255814,0.3448837209302325,92.15
35.0,29.0,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",mathematics,0.35,0.3372093023255814,0.3448837209302325,92.15
35.0,29.0,2,53-4041.00,Subway and Streetcar Operators,mathematics,0.35,0.3372093023255814,0.3448837209302325,92.15
35.0,27.0,2,53-6031.00,Automotive and Watercraft Service Attendants,mathematics,0.35,0.313953488372093,0.3355813953488372,92.15
35.0,27.0,1,45-4022.00,Logging Equipment Operators,mathematics,0.35,0.313953488372093,0.3355813953488372,92.15
35.0,27.0,2,47-5012.00,"Rotary Drill Operators, Oil and Gas",mathematics,0.35,0.313953488372093,0.3355813953488372,92.15
35.0,21.0,1,45-4021.00,Fallers,mathematics,0.35,0.2441860465116279,0.3076744186046511,92.15
31.0,37.0,4,27-1011.00,Art Directors,mathematics,0.31,0.4302325581395348,0.3580930232558139,92.15
31.0,37.0,2,47-4031.00,Fence Erectors,mathematics,0.31,0.4302325581395348,0.3580930232558139,92.15
31.0,37.0,2,53-4031.00,Railroad Conductors and Yardmasters,mathematics,0.31,0.4302325581395348,0.3580930232558139,92.15
31.0,36.0,2,43-5011.00,Cargo and Freight Agents,mathematics,0.31,0.4186046511627906,0.3534418604651163,92.15
31.0,36.0,5,29-1213.00,Dermatologists,mathematics,0.31,0.4186046511627906,0.3534418604651163,92.15
31.0,36.0,5,29-9099.01,Midwives,mathematics,0.31,0.4186046511627906,0.3534418604651163,92.15
31.0,36.0,4,25-4013.00,Museum Technicians and Conservators,mathematics,0.31,0.4186046511627906,0.3534418604651163,92.15
31.0,34.0,3,53-6051.01,Aviation Inspectors,mathematics,0.31,0.3953488372093023,0.3441395348837209,92.15
31.0,34.0,2,35-2014.00,"Cooks, Restaurant",mathematics,0.31,0.3953488372093023,0.3441395348837209,92.15
31.0,34.0,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",mathematics,0.31,0.3953488372093023,0.3441395348837209,92.15
31.0,34.0,4,15-1212.00,Information Security Analysts,mathematics,0.31,0.3953488372093023,0.3441395348837209,92.15
31.0,34.0,3,29-2099.01,Neurodiagnostic Technologists,mathematics,0.31,0.3953488372093023,0.3441395348837209,92.15
31.0,32.0,3,49-2097.00,Audiovisual Equipment Installers and Repairers,mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary",mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,2,41-2021.00,Counter and Rental Clerks,mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,2,43-4051.00,Customer Service Representatives,mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,4,15-1299.03,Document Management Specialists,mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,3,43-4061.00,"Eligibility Interviewers, Government Programs",mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,4,25-2012.00,"Kindergarten Teachers, Except Special Education",mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,5,25-1082.00,"Library Science Teachers, Postsecondary",mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,2,31-9093.00,Medical Equipment Preparers,mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,4,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks",mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,32.0,2,23-2093.00,"Title Examiners, Abstractors, and Searchers",mathematics,0.31,0.3720930232558139,0.3348372093023256,92.15
31.0,30.0,3,11-3012.00,Administrative Services Managers,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,3,49-3023.00,Automotive Service Technicians and Mechanics,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,51-3011.00,Bakers,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,35-3011.00,Bartenders,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,5,19-3033.00,Clinical and Counseling Psychologists,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,4,21-1094.00,Community Health Workers,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,3,33-3051.04,Customs and Border Protection Officers,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,47-2081.00,Drywall and Ceiling Tile Installers,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,27-1023.00,Floral Designers,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,53-7071.00,Gas Compressor and Gas Pumping Station Operators,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,3,43-4111.00,"Interviewers, Except Eligibility and Loan",mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,53-3033.00,Light Truck Drivers,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,53-5022.00,Motorboat Operators,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,3,49-3052.00,Motorcycle Mechanics,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,3,33-3051.00,Police and Sheriff's Patrol Officers,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,3,33-9021.00,Private Detectives and Investigators,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,2,47-2181.00,Roofers,mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,30.0,5,25-2051.00,"Special Education Teachers, Preschool",mathematics,0.31,0.3488372093023256,0.3255348837209302,92.15
31.0,29.0,3,15-1232.00,Computer User Support Specialists,mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,3,35-2013.00,"Cooks, Private Household",mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,3,33-3021.00,Detectives and Criminal Investigators,mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,3,47-4021.00,Elevator and Escalator Installers and Repairers,mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,2,31-1121.00,Home Health Aides,mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,3,49-3051.00,Motorboat Mechanics and Service Technicians,mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,3,31-2021.00,Physical Therapist Assistants,mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,2,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,29.0,5,25-9044.00,"Teaching Assistants, Postsecondary",mathematics,0.31,0.3372093023255814,0.3208837209302325,92.15
31.0,27.0,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",mathematics,0.31,0.313953488372093,0.3115813953488372,92.15
31.0,27.0,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",mathematics,0.31,0.313953488372093,0.3115813953488372,92.15
31.0,25.0,2,47-5023.00,"Earth Drillers, Except Oil and Gas",mathematics,0.31,0.2906976744186046,0.3022790697674419,92.15
31.0,25.0,2,47-3016.00,Helpers--Roofers,mathematics,0.31,0.2906976744186046,0.3022790697674419,92.15
31.0,23.0,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing",mathematics,0.31,0.2674418604651162,0.2929767441860465,92.15
31.0,23.0,2,53-7073.00,Wellhead Pumpers,mathematics,0.31,0.2674418604651162,0.2929767441860465,92.15
31.0,20.0,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",mathematics,0.31,0.2325581395348837,0.2790232558139535,92.15
28.0,46.0,5,25-1067.00,"Sociology Teachers, Postsecondary",mathematics,0.28,0.5348837209302325,0.381953488372093,92.15
28.0,39.0,5,25-1122.00,"Communications Teachers, Postsecondary",mathematics,0.28,0.4534883720930232,0.3493953488372093,92.15
28.0,39.0,3,49-9081.00,Wind Turbine Service Technicians,mathematics,0.28,0.4534883720930232,0.3493953488372093,92.15
28.0,37.0,4,15-1231.00,Computer Network Support Specialists,mathematics,0.28,0.4302325581395348,0.340093023255814,92.15
28.0,37.0,3,29-2092.00,Hearing Aid Specialists,mathematics,0.28,0.4302325581395348,0.340093023255814,92.15
28.0,37.0,5,29-1023.00,Orthodontists,mathematics,0.28,0.4302325581395348,0.340093023255814,92.15
28.0,37.0,5,29-1123.00,Physical Therapists,mathematics,0.28,0.4302325581395348,0.340093023255814,92.15
28.0,37.0,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",mathematics,0.28,0.4302325581395348,0.340093023255814,92.15
28.0,36.0,4,21-2021.00,"Directors, Religious Activities and Education",mathematics,0.28,0.4186046511627906,0.3354418604651162,92.15
28.0,34.0,5,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",mathematics,0.28,0.3953488372093023,0.3261395348837209,92.15
28.0,34.0,4,27-3041.00,Editors,mathematics,0.28,0.3953488372093023,0.3261395348837209,92.15
28.0,34.0,4,11-9179.01,Fitness and Wellness Coordinators,mathematics,0.28,0.3953488372093023,0.3261395348837209,92.15
28.0,34.0,3,33-2022.00,Forest Fire Inspectors and Prevention Specialists,mathematics,0.28,0.3953488372093023,0.3261395348837209,92.15
28.0,34.0,4,27-1014.00,Special Effects Artists and Animators,mathematics,0.28,0.3953488372093023,0.3261395348837209,92.15
28.0,32.0,4,11-9199.02,Compliance Managers,mathematics,0.28,0.3720930232558139,0.3168372093023256,92.15
28.0,32.0,3,29-2032.00,Diagnostic Medical Sonographers,mathematics,0.28,0.3720930232558139,0.3168372093023256,92.15
28.0,32.0,5,25-1081.00,"Education Teachers, Postsecondary",mathematics,0.28,0.3720930232558139,0.3168372093023256,92.15
28.0,32.0,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",mathematics,0.28,0.3720930232558139,0.3168372093023256,92.15
28.0,32.0,3,27-1022.00,Fashion Designers,mathematics,0.28,0.3720930232558139,0.3168372093023256,92.15
28.0,32.0,4,21-1091.00,Health Education Specialists,mathematics,0.28,0.3720930232558139,0.3168372093023256,92.15
28.0,32.0,4,27-2012.05,Media Technical Directors/Managers,mathematics,0.28,0.3720930232558139,0.3168372093023256,92.15
28.0,32.0,2,51-9083.00,Ophthalmic Laboratory Technicians,mathematics,0.28,0.3720930232558139,0.3168372093023256,92.15
28.0,30.0,3,53-2022.00,Airfield Operations Specialists,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,45-2021.00,Animal Breeders,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,5,23-1022.00,"Arbitrators, Mediators, and Conciliators",mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,5,29-1129.01,Art Therapists,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,5,29-9091.00,Athletic Trainers,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,3,49-2091.00,Avionics Technicians,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,47-2011.00,Boilermakers,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,3,49-9092.00,Commercial Divers,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,3,27-1012.00,Craft Artists,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,13-1074.00,Farm Labor Contractors,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,43-4071.00,File Clerks,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,3,39-1022.00,First-Line Supervisors of Personal Service Workers,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates",mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,3,43-6012.00,Legal Secretaries and Administrative Assistants,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,43-4121.00,"Library Assistants, Clerical",mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,3,39-5091.00,"Makeup Artists, Theatrical and Performance",mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,3,31-2011.00,Occupational Therapy Assistants,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,43-9061.00,"Office Clerks, General",mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,3,31-9097.00,Phlebotomists,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,51-5113.00,Print Binding and Finishing Workers,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,49-3043.00,Rail Car Repairers,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,3,49-2098.00,Security and Fire Alarm Systems Installers,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,3,51-8021.00,Stationary Engineers and Boiler Operators,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,47-2221.00,Structural Iron and Steel Workers,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,4,15-1299.01,Web Administrators,mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,30.0,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers",mathematics,0.28,0.3488372093023256,0.3075348837209302,92.15
28.0,29.0,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,49-3021.00,Automotive Body and Related Repairers,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,1,35-3023.01,Baristas,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,49-3091.00,Bicycle Repairers,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,4,27-2022.00,Coaches and Scouts,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,35-2015.00,"Cooks, Short Order",mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,3,31-9091.00,Dental Assistants,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,51-2022.00,Electrical and Electronic Equipment Assemblers,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,3,33-1011.00,First-Line Supervisors of Correctional Officers,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,49-9031.00,Home Appliance Repairers,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,47-2132.00,"Insulation Workers, Mechanical",mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,43-6013.00,Medical Secretaries and Administrative Assistants,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,51-9111.00,Packaging and Filling Machine Operators and Tenders,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,51-5112.00,Printing Press Operators,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,4,39-9032.00,Recreation Workers,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,29.0,2,51-2041.00,Structural Metal Fabricators and Fitters,mathematics,0.28,0.3372093023255814,0.3028837209302326,92.15
28.0,27.0,2,39-9011.00,Childcare Workers,mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,4,13-1041.00,Compliance Officers,mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,2,41-9011.00,Demonstrators and Product Promoters,mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,1,45-3031.00,Fishing and Hunting Workers,mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,2,45-4011.00,Forest and Conservation Workers,mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,2,47-4051.00,Highway Maintenance Workers,mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,2,53-7051.00,Industrial Truck and Tractor Operators,mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,3,31-1131.00,Nursing Assistants,mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,2,31-1133.00,Psychiatric Aides,mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,2,35-3031.00,Waiters and Waitresses,mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,27.0,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",mathematics,0.28,0.313953488372093,0.2935813953488372,92.15
28.0,25.0,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",mathematics,0.28,0.2906976744186046,0.2842790697674419,92.15
28.0,25.0,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators,mathematics,0.28,0.2906976744186046,0.2842790697674419,92.15
28.0,25.0,2,51-9022.00,"Grinding and Polishing Workers, Hand",mathematics,0.28,0.2906976744186046,0.2842790697674419,92.15
28.0,25.0,2,47-3013.00,Helpers--Electricians,mathematics,0.28,0.2906976744186046,0.2842790697674419,92.15
28.0,25.0,2,33-3041.00,Parking Enforcement Workers,mathematics,0.28,0.2906976744186046,0.2842790697674419,92.15
28.0,25.0,3,51-9195.05,"Potters, Manufacturing",mathematics,0.28,0.2906976744186046,0.2842790697674419,92.15
28.0,25.0,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",mathematics,0.28,0.2906976744186046,0.2842790697674419,92.15
28.0,25.0,2,47-5043.00,"Roof Bolters, Mining",mathematics,0.28,0.2906976744186046,0.2842790697674419,92.15
28.0,23.0,2,53-7063.00,Machine Feeders and Offbearers,mathematics,0.28,0.2674418604651162,0.2749767441860465,92.15
28.0,23.0,4,27-2041.00,Music Directors and Composers,mathematics,0.28,0.2674418604651162,0.2749767441860465,92.15
28.0,21.0,2,27-2021.00,Athletes and Sports Competitors,mathematics,0.28,0.2441860465116279,0.2656744186046512,92.15
28.0,21.0,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",mathematics,0.28,0.2441860465116279,0.2656744186046512,92.15
28.0,20.0,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",mathematics,0.28,0.2325581395348837,0.2610232558139534,92.15
28.0,20.0,2,53-6061.00,Passenger Attendants,mathematics,0.28,0.2325581395348837,0.2610232558139534,92.15
28.0,20.0,2,47-2072.00,Pile Driver Operators,mathematics,0.28,0.2325581395348837,0.2610232558139534,92.15
25.0,37.0,5,29-1024.00,Prosthodontists,mathematics,0.25,0.4302325581395348,0.3220930232558139,92.15
25.0,34.0,5,29-1127.00,Speech-Language Pathologists,mathematics,0.25,0.3953488372093023,0.3081395348837209,92.15
25.0,32.0,2,51-9081.00,Dental Laboratory Technicians,mathematics,0.25,0.3720930232558139,0.2988372093023256,92.15
25.0,32.0,2,47-2121.00,Glaziers,mathematics,0.25,0.3720930232558139,0.2988372093023256,92.15
25.0,32.0,5,25-1112.00,"Law Teachers, Postsecondary",mathematics,0.25,0.3720930232558139,0.2988372093023256,92.15
25.0,32.0,2,51-9151.00,Photographic Process Workers and Processing Machine Operators,mathematics,0.25,0.3720930232558139,0.2988372093023256,92.15
25.0,30.0,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,30.0,5,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,30.0,3,43-9031.00,Desktop Publishers,mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,30.0,4,27-1024.00,Graphic Designers,mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,30.0,3,47-4041.00,Hazardous Materials Removal Workers,mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,30.0,5,23-1011.00,Lawyers,mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,30.0,3,25-4031.00,Library Technicians,mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,30.0,4,27-2012.03,Media Programming Directors,mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,30.0,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,30.0,5,25-1065.00,"Political Science Teachers, Postsecondary",mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,30.0,1,51-6051.00,"Sewers, Hand",mathematics,0.25,0.3488372093023256,0.2895348837209302,92.15
25.0,29.0,5,25-2059.01,Adapted Physical Education Specialists,mathematics,0.25,0.3372093023255814,0.2848837209302325,92.15
25.0,29.0,5,25-4011.00,Archivists,mathematics,0.25,0.3372093023255814,0.2848837209302325,92.15
